accrate times,accrate,average times,average density,average vinfinity,average cinfinity,average temperature,HL radius,BH mass
12152.006999999994,0.000712,4617.912652854676,81149.6,3.17898,1.040685,2075.625,0.005311133,274.139
12258.091999999993,0.000725,4669.408746182172,224362.0,3.310501,0.9601597,1766.843,0.004897839,274.191
12410.743999999993,0.000799,4720.904839509668,267545.0,3.268233,1.05379,2128.236,0.005026294,274.2525
12515.545999999993,0.000682,4772.400932837164,281841.0,3.193145,0.998107,1909.265,0.005266637,274.3539
12715.038999999993,0.000752,4823.89702616466,80947.2,3.07464,0.9787285,1835.847,0.005682546,274.3819
12821.752999999993,0.00143,4875.393119492156,219320.0,2.501497,0.9246309,1638.511,0.008585689,274.4367
13018.934999999994,0.000901,4926.889212819652,298570.0,2.678464,0.9139622,1600.92,0.007490137,274.5091
13125.891999999994,0.000786,4978.385306147148,294416.0,2.787443,0.9400924,1693.771,0.006917729,274.5802
13265.242999999995,0.000831,5029.881399474644,269079.0,2.922777,0.9239607,1636.142,0.006293559,274.6454
13373.019999999995,0.000769,5081.37749280214,301684.0,3.020763,0.9435893,1706.399,0.005893276,274.719
13571.941999999995,0.000819,5132.873586129636,289385.0,3.10702,0.9537872,1743.484,0.005572086,274.7894
13680.036999999995,0.000811,5184.369679457132,298556.0,3.165231,0.9880472,1870.987,0.005370393,274.8619
13787.934999999994,0.00101,5235.8657727846285,150736.0,3.265684,1.012192,1963.547,0.005046415,274.8988
13894.374999999995,0.00065,5287.3618661121245,252100.0,3.327272,0.9149824,1604.507,0.004861972,274.9605
13995.027999999995,0.000767,5338.857959439621,296645.0,3.288263,0.9041309,1566.676,0.004979126,275.0323
14192.700999999995,0.00175,5390.354052767117,313711.0,3.277584,0.9754064,1823.426,0.005012926,275.1081
14302.527999999995,0.00119,5441.850146094613,413636.0,0.6430361,1.027345,2022.786,0.05103707,275.1792
14484.476999999995,0.000868,5493.346239422109,431362.0,0.5495608,1.005363,1937.151,0.05330704,275.252
14636.201999999996,0.000817,5544.842332749605,505024.0,0.6617163,1.055426,2134.884,0.04838252,275.3315
14744.531999999996,0.000798,5596.338426077101,467636.0,0.7476447,1.069776,2193.334,0.0471068,275.4043
14868.659999999996,0.000881,5647.834519404597,323621.0,0.7440674,1.124707,2424.366,0.04262897,275.4541
14978.011999999997,0.000818,5699.330612732093,469217.0,0.7385578,1.047011,2100.979,0.04919941,275.5249
15161.019999999997,0.000882,5750.826706059589,480193.0,0.8142063,1.067208,2182.82,0.04736694,275.5936
15267.668999999996,0.000817,5802.322799387085,530172.0,0.8315406,1.046262,2097.98,0.04929467,275.6682
15450.334999999995,0.000783,5853.818892714581,557662.0,0.8812915,1.083959,2251.889,0.04593799,275.7451
15587.022999999996,0.00082,5905.314986042077,527799.0,0.9256904,1.090757,2280.226,0.04537976,275.8172
15701.094999999996,0.000769,5956.811079369573,367176.0,0.9370445,1.160426,2580.813,0.04010487,275.867
15878.187999999996,0.000857,6008.307172697069,536049.0,1.050423,1.061317,2158.8,0.04795342,275.9384
15985.317999999996,0.000848,6059.803266024565,549962.0,1.077779,1.08804,2268.883,0.04563861,276.011
16165.966999999995,0.000906,6111.299359352061,593437.0,1.12169,1.074591,2213.142,0.04295266,276.0885
16291.370999999996,0.00094,6162.7954526795575,634643.0,1.235024,1.095544,2300.296,0.035441,276.2409
16391.916999999994,0.000924,6214.2915460070535,583880.0,1.518353,1.124285,2422.574,0.02346122,276.3355
16569.019999999993,0.000965,6265.78763933455,603391.0,1.895266,1.080081,2235.823,0.01506274,276.4186
16673.723999999995,0.000959,6317.283732662046,650095.0,2.123195,1.082375,2245.333,0.0120059,276.5027
16859.877999999993,0.000995,6368.779825989542,343815.0,2.194278,1.179677,2667.175,0.01124406,276.5469
17006.086999999992,0.00101,6420.275919317038,566501.0,2.25166,1.05025,2114.029,0.01067997,276.6185
17109.391999999993,0.001,6471.772012644534,670347.0,2.397022,1.08437,2253.622,0.009426344,276.7013
17280.325999999994,0.00103,6523.26810597203,642288.0,2.51834,1.099819,2318.297,0.008542563,276.7806
17386.184999999994,0.00101,6574.764199299526,687505.0,2.51463,1.084586,2254.526,0.008570231,276.8642
17576.911999999993,0.00259,6626.260292627022,735172.0,2.618799,1.098321,2311.993,0.007904366,276.9518
17685.105999999992,0.00114,6677.756385954518,651976.0,2.724086,1.124547,2423.726,0.00730747,277.0293
17859.965999999993,0.00107,6729.252479282014,264240.0,2.663155,1.195147,2737.606,0.007647809,277.0607
17964.595999999994,0.00103,6780.74857260951,643705.0,2.759494,1.212183,2816.208,0.007123931,277.1299
18144.254999999994,0.00143,6832.244665937006,716202.0,2.882401,1.183421,2684.157,0.006530972,277.207
18279.043999999994,0.00111,6883.740759264502,683991.0,2.809192,1.179706,2667.333,0.006877714,277.2799
18383.750999999993,0.00104,6935.236852591998,788402.0,2.911334,1.118267,2396.74,0.006405258,277.5528
18568.770999999993,0.00109,6986.732945919494,609318.0,3.8602,1.124952,2425.487,0.003646934,277.6835
18672.381999999994,0.0011,7038.22903924699,413584.0,4.732902,1.126475,2432.059,0.002427148,277.7608
18852.303999999993,0.00109,7089.725132574486,466129.0,5.20518,1.029449,2031.146,0.002007245,277.8413
18990.391999999993,0.00109,7141.2212259019825,279471.0,5.551669,0.989222,1875.509,0.001765023,277.8897
19102.700999999994,0.00103,7192.717319229479,435280.0,5.853158,0.9774445,1831.118,0.001588153,277.9653
19279.156999999992,0.00224,7244.213412556975,495790.0,5.874965,1.004783,1934.983,0.001576812,278.0518
19391.93899999999,0.00147,7295.709505884471,196759.0,5.902086,0.9928524,1889.305,0.001562839,278.0861
19598.07899999999,0.00116,7347.205599211967,431270.0,5.975482,0.9551769,1748.642,0.001524869,278.1611
19707.60799999999,0.00104,7398.701692539463,518732.0,5.957376,1.00308,1928.432,0.001534564,278.2506
19867.16399999999,0.00108,7450.197785866959,427339.0,6.059647,1.018309,1987.435,0.001483679,278.3237
19978.226999999988,0.00104,7501.693879194455,521997.0,6.080256,1.011086,1959.344,0.001474023,278.412
20134.382999999987,0.0011,7553.189972521951,558425.0,6.080343,1.031522,2039.351,0.001474446,278.4991
20305.973999999987,0.00109,7604.686065849447,457552.0,6.203198,1.034832,2052.461,0.001417064,278.5639
20421.901999999987,0.00108,7656.182159176943,557633.0,6.242317,1.025153,2014.25,0.001399683,278.6421
20574.647999999986,0.00115,7707.678252504439,295618.0,6.23405,1.142445,2501.534,0.001403791,278.6836
20692.74599999999,0.0016,7759.174345831935,508592.0,6.322021,0.931201,1661.971,0.001365197,278.7541
20830.669999999987,0.00131,7810.670439159431,640092.0,6.324932,1.021559,2000.158,0.001364285,278.8419
20946.454999999987,0.0011,7862.166532486927,500386.0,6.364215,1.121687,2411.466,0.001347917,278.9105
21056.289999999986,0.00116,7913.662625814423,609573.0,6.440479,1.051772,2120.223,0.001316506,278.9937
21202.237999999987,0.00119,7965.158719141919,672245.0,6.46964,1.067175,2182.778,0.001305053,279.0845
21312.069999999985,0.00113,8016.654812469415,553030.0,6.548505,1.140735,2494.069,0.001274222,279.1593
21461.004999999986,0.00119,8068.1509057969115,662548.0,6.642938,1.072063,2202.822,0.001238582,279.2481
21646.763999999985,0.00117,8119.646999124408,239043.0,6.659916,1.021065,1998.233,0.001232667,279.2803
21761.030999999984,0.00115,8171.143092451904,640325.0,6.748797,1.080599,2238.045,0.001200549,279.3661
21915.195999999985,0.00122,8222.639185779399,669683.0,5.959236,1.091503,2283.443,0.001540226,279.459
22030.760999999984,0.00115,8274.135279106895,590721.0,4.331688,1.183389,2684.081,0.002916053,279.5369
22139.417999999983,0.00134,8325.63137243439,708975.0,4.355274,1.120711,2407.289,0.002885356,279.6298
22250.341999999982,0.00109,8377.127465761887,775188.0,4.437278,1.106339,2345.946,0.002780616,279.7302
22358.625999999982,0.00119,8428.623559089383,670748.0,4.362521,1.173085,2637.549,0.002877761,279.8163
22507.39099999998,0.00123,8480.119652416879,780179.0,4.392073,1.123304,2418.448,0.002840035,279.9155
22616.47299999998,0.00118,8531.615745744375,394767.0,4.61036,1.052227,2122.077,0.002578381,279.9638
22773.56799999998,0.00122,8583.111839071871,821228.0,4.418157,1.109611,2359.852,0.002808075,280.063
22970.08199999998,0.00121,8634.607932399367,893930.0,4.860455,1.202491,2771.451,0.002321083,280.1665
23079.60699999998,0.0012,8686.104025726863,685220.0,4.949214,1.237896,2937.055,0.002239403,280.2455
23236.608999999982,0.00124,8737.60011905436,854482.0,4.820484,1.170939,2627.925,0.002361268,280.3432
23347.98099999998,0.00119,8789.096212381855,935539.0,4.898831,1.180909,2672.871,0.00228714,280.4496
23477.910999999982,0.00129,8840.592305709351,821099.0,4.952056,1.196769,2745.148,0.002239086,280.7819
23587.538999999982,0.00116,8892.088399036847,730168.0,3.660548,1.244219,2967.149,0.004102641,280.9438
23696.064999999984,0.00122,8943.584492364344,706626.0,3.074667,1.215466,2831.601,0.005818476,281.0669
23855.917999999983,0.00124,8995.08058569184,530667.0,3.015754,1.256482,3025.931,0.00605067,281.1532
23966.381999999983,0.00121,9046.576679019336,634554.0,2.904799,1.170029,2623.859,0.006523731,281.254
24115.387999999984,0.00125,9098.072772346832,679076.0,2.866212,1.177839,2659.006,0.006702967,281.3615
24313.501999999986,0.00121,9149.568865674328,563082.0,2.921682,1.225991,2880.864,0.006453322,281.5033
24434.358999999986,0.00119,9201.064959001824,634319.0,3.639077,1.173713,2640.414,0.004161837,281.6188
24549.310999999987,0.00136,9252.56105232932,303281.0,3.83279,1.197665,2749.28,0.003753318,281.6711
24670.903999999988,0.00112,9304.057145656816,600998.0,4.215278,1.094461,2295.88,0.003103653,281.7688
24792.614999999987,0.0012,9355.553238984312,679515.0,4.157737,1.100774,2322.446,0.003191257,281.8782
24928.768999999986,0.00125,9407.049332311808,553391.0,4.069924,1.132923,2460.086,0.003331742,281.9674
25050.132999999987,0.00113,9458.545425639304,698119.0,4.138301,1.110026,2361.657,0.003223567,282.0801
25191.583999999988,0.00123,9510.0415189668,708841.0,4.044226,1.125376,2427.427,0.003376627,282.1945
25388.386999999988,0.0023,9561.537612294296,553832.0,3.919512,1.153545,2550.469,0.003596382,282.284
25509.272999999986,0.00161,9613.033705621792,696219.0,3.979987,1.119575,2402.47,0.003489021,282.3902
25651.47799999999,0.00138,9664.529798949288,349279.0,3.896435,1.038803,2068.323,0.003641627,282.4436
25772.27099999999,0.00118,9716.025892276784,635921.0,3.69783,1.126391,2431.817,0.004044062,282.5405
25919.99299999999,0.00129,9767.52198560428,749474.0,3.797692,1.149869,2534.25,0.003835489,282.6557
26083.316999999992,0.00125,9819.018078931776,545974.0,3.719038,1.208287,2798.292,0.004001065,282.7398
26204.141999999993,0.00123,9870.514172259273,710808.0,3.567149,1.129119,2443.615,0.004350339,283.0503
26357.337999999992,0.00126,9922.010265586769,608601.0,5.121314,1.127637,2437.211,0.002112899,283.2155
26478.429999999993,0.00116,9973.506358914265,343154.0,5.772852,1.117168,2392.165,0.00166385,283.2983
26633.841999999993,0.00125,10025.00245224176,250671.0,6.270238,1.04195,2080.888,0.001410762,283.3556
26796.084999999992,0.00123,10076.498545569257,439854.0,6.52394,0.9864703,1865.19,0.001303434,283.4552
26912.39799999999,0.00119,10127.994638896753,500999.0,6.555744,0.9607867,1769.333,0.00129127,283.569
27065.50199999999,0.00128,10179.490732224249,304933.0,6.543201,0.9909401,1882.135,0.001296745,283.6388
27179.92499999999,0.00391,10230.986825551745,458276.0,6.563866,0.9920128,1886.214,0.001288909,283.7414
27309.14299999999,0.00204,10282.482918879241,513205.0,6.58162,0.9751595,1822.671,0.001282427,283.8567
27423.89499999999,0.00123,10333.979012206737,341833.0,5.649995,0.9962269,1902.277,0.001740917,283.923
27573.42799999999,0.0013,10385.475105534233,537870.0,5.682889,1.00321,1929.041,0.001721222,284.0285
27686.67799999999,0.00122,10436.97119886173,383675.0,5.702051,0.9927868,1889.165,0.001710307,284.1038
27838.88299999999,0.00227,10488.467292189225,565633.0,5.665197,0.9784446,1834.978,0.001733089,284.2151
